 X3, X4, X5, X6, X7, X8, X9, X49, X50, X51, X52, X53, X58, X59, X60, X61
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0,85.1063829787
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-56.25,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,-2.0833333333,83.3333333333
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0,83.3333333333
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,0,82.9787234043
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0,85.1063829787
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0,85.1063829787
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0,85.1063829787
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,82.9787234043
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,85.1063829787
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0,85.1063829787
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0,85.1063829787
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0,83.3333333333
82.9787234043,61.7021276596,38.2978723404,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,19.1489361702,-2.1276595745,82.9787234043
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,0,82.9787234043
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,19.1489361702,0,82.9787234043
82.9787234043,63.829787234,38.2978723404,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,82.9787234043
83.3333333333,62.5,39.5833333333,10.4166666667,-20.8333333333,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0,83.3333333333
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-14.8936170213,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,0,82.9787234043
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0,83.3333333333
83.3333333333,62.5,39.5833333333,10.4166666667,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,58.8235294118,-2.0833333333,14.5833333333,22.9166666667,0,83.3333333333
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,58.2089552239,-4.2553191489,12.7659574468,19.1489361702,-2.1276595745,82.9787234043
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,22.9166666667,0,83.3333333333
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,58.2089552239,-6.3829787234,12.7659574468,21.2765957447,-2.1276595745,82.9787234043
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0,83.3333333333
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0,83.3333333333
83.3333333333,64.5833333333,39.5833333333,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,0,83.3333333333
83.3333333333,62.5,39.5833333333,10.4166666667,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,59.7014925373,-2.0833333333,12.5,20.8333333333,0,83.3333333333
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0,85.1063829787
85.1063829787,63.829787234,38.2978723404,8.5106382979,-25.5319148936,-57.4468085106,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,10.6382978723,21.2765957447,-2.1276595745,85.1063829787
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,14.5833333333,22.9166666667,0,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,59.7014925373,-2.0833333333,14.5833333333,20.8333333333,0,83.3333333333
83.3333333333,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0,85.4166666667
85.4166666667,64.5833333333,41.6666666667,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0,85.4166666667
83.3333333333,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,12.5,20.8333333333,0,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-25,60.2941176471,-2.0833333333,14.5833333333,22.9166666667,0,85.4166666667
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-22.9166666667,59.7014925373,-2.0833333333,12.5,22.9166666667,0,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0,85.4166666667
83.3333333333,64.5833333333,41.6666666667,10.4166666667,-22.9166666667,-56.25,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.3333333333,62.5,39.5833333333,12.5,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,59.7014925373,-2.0833333333,12.5,22.9166666667,0,83.3333333333
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,22.9166666667,0,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-25,61.1940298507,-4.1666666667,12.5,20.8333333333,0,85.4166666667
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,0,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,12.5,22.9166666667,0,85.4166666667
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-22.9166666667,59.7014925373,-4.1666666667,12.5,22.9166666667,0,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,12.5,22.9166666667,0,85.4166666667
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,0,85.1063829787
85.4166666667,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,61.1940298507,-4.1666666667,12.5,20.8333333333,0,85.4166666667
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-52.0833333333,14.5833333333,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,14.5833333333,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
85.1063829787,63.829787234,40.4255319149,10.6382978723,-21.2765957447,-53.1914893617,14.8936170213,0,-14.8936170213,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,85.1063829787
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.1063829787,65.9574468085,42.5531914894,12.7659574468,-21.2765957447,-53.1914893617,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,85.1063829787
85.4166666667,66.6666666667,43.75,14.5833333333,-18.75,-50,14.5833333333,0,-12.5,-25,61.1940298507,-2.0833333333,14.5833333333,20.8333333333,0,85.4166666667
85.4166666667,66.6666666667,43.75,14.5833333333,-18.75,-52.0833333333,16.6666666667,0,-10.4166666667,-22.9166666667,62.1212121212,-2.0833333333,14.5833333333,22.9166666667,0,85.4166666667
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,62.6865671642,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-48.9795918367,16.3265306122,0,-10.2040816327,-22.4489795918,62.6865671642,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
87.7551020408,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-46.9387755102,16.3265306122,0,-10.2040816327,-22.4489795918,64.1791044776,-2.0408163265,14.2857142857,22.4489795918,0,87.7551020408
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-48.9795918367,16.3265306122,0,-12.2448979592,-24.4897959184,61.7647058824,-2.0408163265,14.2857142857,20.4081632653,0,85.7142857143
85.7142857143,65.306122449,44.8979591837,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,62.6865671642,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.4166666667,68.75,45.8333333333,16.6666666667,-18.75,-50,14.5833333333,0,-10.4166666667,-22.9166666667,62.1212121212,0,14.5833333333,20.8333333333,0,85.4166666667
85.7142857143,65.306122449,44.8979591837,16.3265306122,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,62.6865671642,-2.0408163265,14.2857142857,20.4081632653,0,85.7142857143
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,62.6865671642,-2.0408163265,12.2448979592,20.4081632653,0,85.7142857143
85.7142857143,69.387755102,46.9387755102,16.3265306122,-16.3265306122,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,62.6865671642,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,65.306122449,44.8979591837,14.2857142857,-16.3265306122,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,62.6865671642,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-2.0408163265,14.2857142857,20.4081632653,0,83.6734693878
86,68,46,18,-14,-46,16,0,-10,-22,63.2352941176,0,14,22,0,86
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,20.4081632653,0,85.7142857143
85.7142857143,67.3469387755,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.4166666667,66.6666666667,43.75,14.5833333333,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,12.5,20.8333333333,-2.0833333333,85.4166666667
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,60.2941176471,-2.0408163265,12.2448979592,20.4081632653,0,83.6734693878
85.4166666667,66.6666666667,43.75,14.5833333333,-18.75,-52.0833333333,14.5833333333,0,-12.5,-25,61.1940298507,-4.1666666667,12.5,20.8333333333,-2.0833333333,85.4166666667
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,61.1940298507,-4.1666666667,12.5,20.8333333333,0,85.4166666667
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-2.0408163265,14.2857142857,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,40.8163265306,12.2448979592,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-24.4897959184,60.2941176471,-2.0408163265,14.2857142857,22.4489795918,0,83.6734693878
83.3333333333,64.5833333333,39.5833333333,10.4166666667,-20.8333333333,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-24.4897959184,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,60.2941176471,-4.1666666667,12.5,20.8333333333,-2.0833333333,85.4166666667
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,-2.0833333333,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,60.2941176471,-4.1666666667,12.5,20.8333333333,-2.0833333333,85.4166666667
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-24.4897959184,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,-2.0408163265,83.6734693878
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-14.8936170213,-27.6595744681,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,85.1063829787
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,-2.0833333333,83.3333333333
85.7142857143,65.306122449,42.8571428571,14.2857142857,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
83.3333333333,64.5833333333,41.6666666667,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,-2.0833333333,83.3333333333
83.6734693878,65.306122449,42.8571428571,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,61.1940298507,-4.0816326531,14.2857142857,22.4489795918,0,83.6734693878
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.3333333333,64.5833333333,41.6666666667,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0,83.3333333333
85.1063829787,63.829787234,40.4255319149,10.6382978723,-25.5319148936,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,10.6382978723,21.2765957447,-2.1276595745,85.1063829787
85.4166666667,64.5833333333,41.6666666667,12.5,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-25,61.1940298507,-4.1666666667,12.5,20.8333333333,0,85.4166666667
85.1063829787,63.829787234,40.4255319149,8.5106382979,-25.5319148936,-59.5744680851,14.8936170213,0,-14.8936170213,-25.5319148936,59.7014925373,-6.3829787234,12.7659574468,21.2765957447,-2.1276595745,85.1063829787
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,85.1063829787
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-2.0833333333,12.5,22.9166666667,0,85.4166666667
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,16.6666666667,0,-12.5,-22.9166666667,59.7014925373,-4.1666666667,12.5,22.9166666667,0,83.3333333333
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,61.7647058824,-4.0816326531,12.2448979592,20.4081632653,-2.0408163265,85.7142857143
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-2.0408163265,14.2857142857,22.4489795918,0,83.6734693878
83.3333333333,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,-2.0833333333,83.3333333333
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,85.1063829787
85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,85.1063829787
83.6734693878,65.306122449,40.8163265306,12.2448979592,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-24.4897959184,60.2941176471,-2.0408163265,14.2857142857,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,61.1940298507,-2.0408163265,14.2857142857,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-22.4489795918,-53.0612244898,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,-2.0408163265,83.6734693878
83.3333333333,64.5833333333,39.5833333333,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-10.4166666667,-22.9166666667,59.7014925373,-4.1666666667,14.5833333333,22.9166666667,0,83.3333333333
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,82.9787234043
