 X3, X4, X5, X6, X7, X8, X9, X49, X50, X51, X52, X53, X58, X59, X60, X61
83.6734693878,65.306122449,40.8163265306,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,14.2857142857,22.4489795918,0,83.6734693878
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,14.5833333333,22.9166666667,0,85.4166666667
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,-2.0833333333,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-10.4166666667,-22.9166666667,60.6060606061,-4.1666666667,12.5,22.9166666667,0,83.3333333333
83.3333333333,62.5,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-6.25,12.5,20.8333333333,-2.0833333333,83.3333333333
82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-53.1914893617,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745,82.9787234043
85.4166666667,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,12.5,22.9166666667,0,85.4166666667
83.3333333333,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-52.0833333333,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,0,83.3333333333
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,59.7014925373,-4.1666666667,14.5833333333,22.9166666667,0,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-50,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,12.5,22.9166666667,0,85.4166666667
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,14.2857142857,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-48.9795918367,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,12.5,20.8333333333,-2.0833333333,85.4166666667
83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,42.8571428571,12.2448979592,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,61.7647058824,-4.0816326531,12.2448979592,22.4489795918,-2.0408163265,85.7142857143
84,66,44,16,-16,-46,16,0,-12,-22,60.8695652174,-2,14,24,0,84
83.6734693878,65.306122449,42.8571428571,12.2448979592,-20.4081632653,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,60.2941176471,-4.0816326531,12.2448979592,20.4081632653,0,83.6734693878
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,20.4081632653,0,85.7142857143
87.7551020408,69.387755102,46.9387755102,18.3673469388,-14.2857142857,-44.8979591837,16.3265306122,0,-10.2040816327,-20.4081632653,64.1791044776,0,14.2857142857,22.4489795918,0,87.7551020408
85.7142857143,67.3469387755,44.8979591837,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,65.306122449,44.8979591837,16.3265306122,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,61.7647058824,-2.0408163265,14.2857142857,20.4081632653,0,85.7142857143
86,68,46,18,-14,-46,16,0,-10,-22,63.2352941176,0,14,22,0,86
86,68,46,18,-14,-46,16,0,-10,-20,63.2352941176,0,16,24,0,86
86,68,48,18,-14,-46,16,0,-10,-22,63.2352941176,0,16,24,0,86
85.7142857143,67.3469387755,44.8979591837,14.2857142857,-18.3673469388,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,67.3469387755,44.8979591837,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,20.4081632653,0,85.7142857143
86,68,46,16,-16,-46,16,0,-10,-22,63.2352941176,0,16,24,0,86
86,68,44,16,-18,-50,16,0,-12,-22,62.3188405797,-2,14,22,0,86
87.7551020408,69.387755102,46.9387755102,16.3265306122,-16.3265306122,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,64.1791044776,-2.0408163265,14.2857142857,22.4489795918,0,87.7551020408
86,68,46,16,-16,-46,16,0,-12,-22,62.3188405797,-2,14,24,0,86
87.7551020408,69.387755102,46.9387755102,16.3265306122,-16.3265306122,-46.9387755102,14.2857142857,0,-12.2448979592,-22.4489795918,63.2352941176,-2.0408163265,14.2857142857,22.4489795918,0,87.7551020408
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,62.6865671642,0,14.2857142857,22.4489795918,0,85.7142857143
85.4166666667,66.6666666667,43.75,14.5833333333,-18.75,-50,14.5833333333,0,-12.5,-25,61.1940298507,-2.0833333333,14.5833333333,20.8333333333,0,85.4166666667
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-10.2040816327,-22.4489795918,61.1940298507,-2.0408163265,14.2857142857,22.4489795918,0,83.6734693878
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-10.2040816327,-22.4489795918,62.6865671642,-2.0408163265,14.2857142857,24.4897959184,0,85.7142857143
84,66,42,14,-18,-48,16,0,-10,-22,60.8695652174,-2,14,24,0,84
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,24.4897959184,0,85.7142857143
85.4166666667,64.5833333333,41.6666666667,14.5833333333,-18.75,-50,14.5833333333,0,-12.5,-22.9166666667,62.1212121212,-4.1666666667,12.5,22.9166666667,0,85.4166666667
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-10.2040816327,-22.4489795918,61.1940298507,-4.0816326531,14.2857142857,22.4489795918,0,83.6734693878
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-4.0816326531,14.2857142857,24.4897959184,0,85.7142857143
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
85.7142857143,65.306122449,42.8571428571,14.2857142857,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-4.0816326531,12.2448979592,22.4489795918,0,85.7142857143
85.7142857143,65.306122449,42.8571428571,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-4.0816326531,12.2448979592,22.4489795918,0,85.7142857143
83.6734693878,65.306122449,42.8571428571,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-24.4897959184,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-24.4897959184,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,14.2857142857,22.4489795918,0,83.6734693878
85.4166666667,64.5833333333,41.6666666667,12.5,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,61.1940298507,-4.1666666667,12.5,20.8333333333,-2.0833333333,85.4166666667
83.6734693878,65.306122449,42.8571428571,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,14.2857142857,24.4897959184,0,83.6734693878
83.3333333333,64.5833333333,41.6666666667,12.5,-22.9166666667,-52.0833333333,14.5833333333,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,22.9166666667,-2.0833333333,83.3333333333
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-53.0612244898,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,42.8571428571,14.2857142857,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,14.2857142857,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,14.2857142857,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,20.4081632653,-2.0408163265,83.6734693878
83.3333333333,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,22.9166666667,-2.0833333333,83.3333333333
85.1063829787,63.829787234,42.5531914894,12.7659574468,-21.2765957447,-53.1914893617,14.8936170213,0,-12.7659574468,-25.5319148936,60.6060606061,-4.2553191489,12.7659574468,23.4042553191,0,85.1063829787
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,12.5,22.9166666667,0,85.4166666667
83.6734693878,65.306122449,42.8571428571,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-24.4897959184,60.2941176471,-4.0816326531,14.2857142857,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,10.2040816327,-22.4489795918,-53.0612244898,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,10.2040816327,-22.4489795918,-53.0612244898,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-6.1224489796,10.2040816327,20.4081632653,-2.0408163265,83.6734693878
83.6734693878,63.2653061224,40.8163265306,10.2040816327,-22.4489795918,-53.0612244898,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.3333333333,62.5,39.5833333333,8.3333333333,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-22.9166666667,59.7014925373,-6.25,12.5,20.8333333333,-2.0833333333,83.3333333333
83.6734693878,63.2653061224,40.8163265306,10.2040816327,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,42.8571428571,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-20.4081632653,61.1940298507,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
85.4166666667,64.5833333333,41.6666666667,10.4166666667,-20.8333333333,-52.0833333333,16.6666666667,0,-10.4166666667,-22.9166666667,62.1212121212,-4.1666666667,12.5,22.9166666667,0,85.4166666667
83.6734693878,63.2653061224,38.7755102041,10.2040816327,-22.4489795918,-53.0612244898,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,-2.0408163265,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-22.4489795918,-53.0612244898,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
84,64,42,14,-18,-48,16,0,-10,-20,61.7647058824,-2,14,22,0,84
83.6734693878,63.2653061224,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,63.2653061224,40.8163265306,10.2040816327,-22.4489795918,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,-2.0408163265,83.6734693878
85.4166666667,64.5833333333,41.6666666667,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-22.9166666667,61.1940298507,-6.25,10.4166666667,20.8333333333,-2.0833333333,85.4166666667
84,64,40,12,-20,-50,16,0,-10,-22,61.7647058824,-4,14,22,0,84
83.6734693878,63.2653061224,40.8163265306,10.2040816327,-22.4489795918,-51.0204081633,14.2857142857,0,-12.2448979592,-24.4897959184,60.2941176471,-6.1224489796,10.2040816327,20.4081632653,-2.0408163265,83.6734693878
84,64,42,12,-20,-48,16,0,-10,-22,61.7647058824,-4,12,22,0,84
84,64,42,14,-18,-48,16,0,-10,-22,61.7647058824,-2,14,24,0,84
83.6734693878,63.2653061224,38.7755102041,10.2040816327,-22.4489795918,-51.0204081633,14.2857142857,0,-12.2448979592,-22.4489795918,60.2941176471,-6.1224489796,12.2448979592,22.4489795918,-2.0408163265,83.6734693878
83.6734693878,63.2653061224,40.8163265306,10.2040816327,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.3333333333,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-52.0833333333,14.5833333333,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
85.4166666667,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-52.0833333333,14.5833333333,0,-12.5,-22.9166666667,61.1940298507,-4.1666666667,12.5,22.9166666667,0,85.4166666667
83.3333333333,64.5833333333,39.5833333333,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,0,83.3333333333
84,64,40,12,-20,-50,16,0,-10,-22,61.7647058824,-4,14,22,0,84
83.3333333333,62.5,39.5833333333,8.3333333333,-25,-56.25,14.5833333333,0,-12.5,-25,59.7014925373,-4.1666666667,12.5,20.8333333333,-2.0833333333,83.3333333333
83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
84,64,42,14,-18,-48,16,0,-10,-22,60.8695652174,-2,14,22,0,84
83.6734693878,65.306122449,42.8571428571,14.2857142857,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
83.6734693878,65.306122449,42.8571428571,14.2857142857,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,14.2857142857,22.4489795918,0,83.6734693878
85.4166666667,66.6666666667,43.75,14.5833333333,-18.75,-52.0833333333,16.6666666667,0,-10.4166666667,-22.9166666667,61.1940298507,-4.1666666667,12.5,22.9166666667,0,85.4166666667
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-10.2040816327,-22.4489795918,62.6865671642,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,14.5833333333,0,-12.5,-25,61.1940298507,-4.1666666667,10.4166666667,20.8333333333,-2.0833333333,85.4166666667
83.6734693878,65.306122449,40.8163265306,12.2448979592,-20.4081632653,-51.0204081633,16.3265306122,0,-12.2448979592,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,20.4081632653,0,83.6734693878
83.3333333333,64.5833333333,41.6666666667,10.4166666667,-22.9166666667,-54.1666666667,14.5833333333,0,-12.5,-25,58.8235294118,-4.1666666667,12.5,20.8333333333,-2.0833333333,83.3333333333
85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-54.1666666667,14.5833333333,0,-12.5,-25,60.2941176471,-4.1666666667,12.5,20.8333333333,-2.0833333333,85.4166666667
83.6734693878,65.306122449,42.8571428571,14.2857142857,-20.4081632653,-51.0204081633,16.3265306122,0,-10.2040816327,-22.4489795918,60.2941176471,-4.0816326531,12.2448979592,22.4489795918,0,83.6734693878
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-4.0816326531,12.2448979592,22.4489795918,0,85.7142857143
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-48.9795918367,16.3265306122,0,-12.2448979592,-24.4897959184,61.7647058824,-2.0408163265,14.2857142857,20.4081632653,0,85.7142857143
83.6734693878,65.306122449,44.8979591837,16.3265306122,-16.3265306122,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,59.4202898551,-2.0408163265,12.2448979592,20.4081632653,-2.0408163265,83.6734693878
84.3137254902,66.6666666667,45.0980392157,17.6470588235,-13.7254901961,-45.0980392157,17.6470588235,0,-9.8039215686,-19.6078431373,62.3188405797,0,15.6862745098,23.5294117647,0,84.3137254902
85.7142857143,65.306122449,42.8571428571,14.2857142857,-18.3673469388,-48.9795918367,14.2857142857,0,-12.2448979592,-24.4897959184,60.8695652174,-2.0408163265,14.2857142857,20.4081632653,-2.0408163265,85.7142857143
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-14.2857142857,-44.8979591837,16.3265306122,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.7142857143,69.387755102,46.9387755102,18.3673469388,-14.2857142857,-46.9387755102,14.2857142857,0,-12.2448979592,-22.4489795918,61.7647058824,-2.0408163265,14.2857142857,20.4081632653,0,85.7142857143
85.7142857143,67.3469387755,46.9387755102,18.3673469388,-16.3265306122,-46.9387755102,16.3265306122,0,-10.2040816327,-22.4489795918,62.6865671642,0,16.3265306122,22.4489795918,0,85.7142857143
85.7142857143,67.3469387755,44.8979591837,16.3265306122,-16.3265306122,-46.9387755102,16.3265306122,0,-12.2448979592,-24.4897959184,61.7647058824,-2.0408163265,14.2857142857,22.4489795918,0,85.7142857143
85.4166666667,66.6666666667,43.75,14.5833333333,-18.75,-50,14.5833333333,0,-12.5,-25,60.2941176471,-2.0833333333,14.5833333333,22.9166666667,-2.0833333333,85.4166666667
87.5,68.75,45.8333333333,16.6666666667,-18.75,-50,16.6666666667,0,-12.5,-25,62.6865671642,-2.0833333333,14.5833333333,22.9166666667,0,87.5
85.4166666667,66.6666666667,45.8333333333,14.5833333333,-18.75,-50,14.5833333333,0,-12.5,-25,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0,85.4166666667
85.4166666667,66.6666666667,45.8333333333,14.5833333333,-18.75,-50,14.5833333333,0,-12.5,-25,60.2941176471,-2.0833333333,14.5833333333,22.9166666667,-2.0833333333,85.4166666667
85.4166666667,66.6666666667,45.8333333333,14.5833333333,-18.75,-50,14.5833333333,0,-12.5,-25,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0,85.4166666667
86.9565217391,69.5652173913,46.3768115942,20.2898550725,-7.2463768116,-33.3333333333,17.3913043478,0,-10.1449275362,-21.7391304348,63.1578947368,1.4492753623,18.8405797101,28.9855072464,1.4492753623,86.9565217391
90.7692307692,72.3076923077,50.7692307692,24.6153846154,-3.0769230769,-30.7692307692,18.4615384615,0,-12.3076923077,-26.1538461538,63.4408602151,4.6153846154,23.0769230769,30.7692307692,58.4615384615,90.7692307692
87.323943662,67.6056338028,43.661971831,18.3098591549,-8.4507042254,-33.8028169014,21.1267605634,0,-15.4929577465,-29.5774647887,59.0476190476,2.8169014085,23.9436619718,35.2112676056,0,87.323943662
